position,record_id,title,issue_date,summary,source,stock_code,stock_name,relate_id,proc_id,mark_id
16,5555894,助力创新浙江建设 | 财通证券成功发行全国首单含数据知识产权的银发经济专题资产证券化产品,2025-09-25 22:51:32,"全国首单含数据知识产权的银发经济主题资产证券化产品——“财通-杭州滨江知识产权第2期资产支持专项计划(科技创新)”成功发行,募集资金1.025亿元。项目由财通证券担任财务顾问、财通资管任计划管理人,以滨江区14家科创企业71项专利为基础资产,创新纳入数据知识产权,企业实际融资成本低至1.195%。产品聚焦医药、健康、医疗等银发经济领域,助力破解中小企业“融资难、融资贵”难题,推动数据资产价值转化,服务国家应对人口老龄化战略。",动态宝,,,20018096,1,1
17,5555895,国电南瑞承建的酒钢能源智慧管控中心项目正式启动,2025-09-25 22:51:01,"2025年9月25日,国电南瑞承建的酒钢集团能源智慧管控中心正式揭牌,标志着智慧电网及新能源就地消纳示范项目启动。项目聚焦“双碳”目标,构建“风光火荷储”融合的现代化电网调控体系,涵盖智慧管控系统、通信升级、稳控改造等,推动新能源高效消纳。投运后将提升能源安全与效率,降低用能成本,助力冶金行业绿色转型。项目团队在劳动竞赛中获二等奖,获业主书面表扬。该中心建设是国电南瑞与酒钢深化合作、共推绿色发展的关键一步,为新型电力系统建设提供示范样板。",动态宝,,,20018097,0,1
18,5555891,创业集团控股(02221)拟发行合共2057万股认购股份,2025-09-25 22:49:59,"创业集团控股(02221)拟配发及发行2057万股认购股份,每股认购价1.50港元,较停牌前理论收市价溢价66.67%。募集资金总额约3086万港元,净额约3073万港元,主要用于偿还逾期应付款项、应付债券及租赁款(约1844万港元),以及补充一般营运资金(约1229万港元)。发行后,认购股份占公司经调整后股本约10.12%。董事认为此举可增强财务状况、降低负债并提升资金灵活性,认购人信心彰显公司长期发展潜力。",智通财经,,,20018093,0,1
19,5555892,中曼石油拟5.63亿元收购昕华夏迪拜49%股权油气资源权重进一步提升,2025-09-25 22:49:09,"中曼石油拟以5.63亿元收购昕华夏迪拜49%股权,完成后将持有其100%权益,间接获得哈萨克斯坦坚戈区块100%控制权。标的公司核心资产为坚戈油气田,2P原油储量6441万吨,剩余可采597.53万吨,天然气储量218亿方,但天然气开采尚待批准。2024年净利润3340.88万元,2025年上半年净利润2977.66万元,业绩增长得益于一体化运营提升产量与效率。标的公司评估值11.49亿元,增值98.54%,交易定价公允。",证券时报,,,20018094,1,1
1,5555873,以总理去美国航线首次改变,2025-09-25 22:48:53,"财联社9月25日电,据“玉渊谭天”,以色列总理内塔尼亚胡当地时间9月25日启程前往纽约出席联合国大会。其飞往美国的航线首次改变,绕过法国与西班牙。以色列媒体称,这是为了绕开可能对内塔尼亚胡执行逮捕令的国家。",财联社,,,20018074,1,1
21,5555875,澳门3家医疗机构参与《国际医院评审认证标准(中国)》评审认证,2025-09-25 22:47:53,"澳门特区政府卫生局启动《国际医院评审认证标准(中国)》认证准备工作,仁伯爵综合医院、协和澳门医学中心及镜湖医院将参与认证。该标准由深圳卫健医院评审评价研究中心制定,获国际医疗质量协会(ISQua)认可,为国内首个国际认证医院评审标准。三所机构将在2026年前力争通过认证,旨在提升医疗质量与安全,推动澳门与粤港澳大湾区医疗协同发展,助力国家医疗标准国际化,发挥澳门“一国两制”及葡语系联系优势。",中国新闻网,,,20018076,1,1
2,5555872,巴勒斯坦总统呼吁加沙立即停火并实现中东公正持久和平,2025-09-25 22:47:50,"巴勒斯坦总统阿巴斯在联合国大会呼吁立即停火,推动中东和平进程。他强调战后加沙应由巴勒斯坦国全面治理,建立统一合法安全力量,哈马斯等派别须解除武装。巴方计划一年内举行总统与议会选举,三个月内完成临时宪法起草,实现从“权力机构”向“国家”的过渡,需阿拉伯及国际社会支持。",财联社,,,20018072,1,1
23,5555878,深圳首部多党合作主题情景剧上演,2025-09-25 22:47:03,"深圳首部多党合作主题情景剧《烽火岁月同心 伟大征程同行》25日在龙华区上演,以“时空对话”形式重现文化名人大营救等历史事件,通过四个篇章展现多党合作奋斗历程。该剧融合红色资源与艺术表达,将统战历史转化为沉浸式体验,增强传播力与感染力。演出通过青年代表参演、集体合唱等形式,传递家国情怀与使命担当,推动统一战线教育从静态陈列走向动态共情,助力夯实团结奋斗的思想基础,服务深圳“双区”建设。",中国新闻网,,,20018079,1,1
24,5555882,西藏林芝市新型公共文化空间品牌活动启幕,2025-09-25 22:46:37,"林芝市启动新型公共文化空间品牌,标志区域文化共建进入新阶段。品牌视觉标识以山、水、桃花为元素,寓意文化根植地域、联通古今、赋能生活。通过可移动、可复制的巡回服务模式,推动文化资源进社区、入乡村、到景区,实现“零距离”惠民。启动仪式上演工布扎念博咚弹唱《宗撒雅姆》、舞蹈《工布箭韵》等节目,展现工布文化魅力。林芝市文化和旅游局表示,将持续推动传统文化创造性转化、创新性发展,打造促进交流与发展的文化平台。",中国新闻网,,,20018083,0,1
3,5555869,俄战略轰炸机在巴伦支海和鄂霍次克海中立水域完成计划性飞行,2025-09-25 22:46:28,"财联社9月25日电,俄罗斯国防部通报称,俄空天军的图-95MS战略轰炸机在巴伦支海和鄂霍次克海中立水域上空完成超过14小时的计划性飞行,其间完成空中加油。苏-35和苏-30战斗机进行护航。俄空天军飞机的所有飞行均严格遵守国际空域使用规则。俄罗斯国防部表示,在部分飞行阶段,有外国战机伴飞。",财联社,,,20018069,1,1
4,5555871,创业集团控股(02221)拟溢价约66.67%配发2057万股 净筹3073万港元,2025-09-25 22:45:39,"创业集团控股(02221.HK)于2025年9月25日宣布,拟向认购人配发及发行2057万股认购股份,每股认购价1.50港元,较停牌前理论收市价0.90港元溢价约66.67%。股份合并后,公司已发行股本为18.28亿股,此次认购股份占合并后股本约11.26%。预计募集资金总额约3086万港元,净额约3073万港元,每股净筹得约1.49港元。此次配售旨在补充公司营运资金,增强财务实力。",格隆汇,,,20018071,0,1
5,5555866,"财联社9月25日电,IBM股价涨幅扩大至5.3%,创4月9日以来最大涨幅。",2025-09-25 22:45:35,"财联社9月25日电,IBM股价涨幅扩大至5.3%,创4月9日以来最大涨幅。",财联社,,,20018066,0,1
6,5555870,交通银行(03328)完成董事会换届 任德奇出任董事长,2025-09-25 22:45:32,"交通银行于2025年9月25日召开临时股东大会,审议通过董事会换届议案,任德奇、张宝江、殷久勇、周万阜获重选为第十一届董事会执行董事,常保升、廖宜建、陈绍宗、穆国新、艾栋为非执行董事,张向东、李晓慧、马骏、王天泽、肖伟及刘瑞霞为独立非执行董事。第十届董事罗小鹏退任。同日,新一届董事会第一次会议选举任德奇为董事长,张宝江为副董事长。",格隆汇,,,20018070,0,1
29,5555880,海军戚继光舰、沂蒙山舰将赴香港组织舰艇开放活动,2025-09-25 22:45:23,"中国人民解放军驻香港部队将于9月底派遣海军戚继光舰、沂蒙山舰执行远海实习任务,并于10月1日至2日停靠昂船洲军港开展舰艇开放活动。活动免费预约,市民可通过“香江砺剑”微信公众号分时段预约,每日放票3次,共1.1万张,约满即止。开放时间为每日8时30分至17时30分,预约成功者可换票入场。市民可参观两艘舰艇及驻港部队展览中心,11周岁以下儿童无需预约但须由监护人陪同,且每名监护人限带1名儿童登舰。活动旨在增进香港市民对国防和军队建设的了解。",中国新闻网,,,20018081,1,1
7,5555867,晶晨半导体(上海)向港交所提交上市申请书,2025-09-25 22:44:34,"格隆汇9月25日|利弗莫尔证券显示,晶晨半导体(上海)股份有限公司向港交所提交上市申请书,联席保荐人为中金公司、海通国际。",格隆汇,,,20018067,0,1
31,5555876,今年以来广深港高铁运送跨境旅客超2287万人次,2025-09-25 22:44:03,"广深港高铁今年累计运送跨境旅客2287.2万人次,同比增长16.3%,展现大湾区融合发展活力。依托“一地两检”通关模式和高铁直达便利,西九龙站口岸成外籍旅客入内地热门通道,单日客流超10万人次的高峰日达66天。今年已查验入出境外国旅客超90万人次,同比增长32.8%,享受免签政策入境人数达19万人次,同比增长102.7%,居全国陆路口岸首位。目前西九龙站联通内地96个高铁站点,国庆期间将增开13对列车,应对客流高峰。",中国新闻网,,,20018077,1,1
32,5555883,欧洲三大电影节获奖导演平遥对话东方美学,2025-09-25 22:43:47,"2025年,中国电影在国际影坛表现亮眼,霍猛《生息之地》获柏林最佳导演奖,毕赣《狂野时代》摘得戛纳特别奖,蔡尚君《日掛中天》揽获威尼斯最佳女演员奖,实现欧洲三大电影节“大满贯”。三位导演作品分别聚焦社会转型、梦境叙事与人性复杂性,展现中国电影创作的深度与多样性。戛纳电影节总监克里斯提安·琼指出,中国电影国际提交数量显著回升,青年创作者涌现,彰显中国电影的蓬勃生机与全球影响力。",中国新闻网,,,20018084,1,1
8,5555868,普京:俄计划2030年建成世界首座封闭循环核电站,2025-09-25 22:43:40,"格隆汇9月25日|在俄罗斯举办的“全球原子能论坛”上,俄总统普京发言称,俄罗斯计划2030年建成世界首座封闭循环核电站。普京解释称,这意味着核电站产生的95%以上的核废料会循环投入使用,最大限度利用燃料。",格隆汇,,,20018068,1,1
34,5555879,新西兰旅游局首席执行官:中国游客自驾游比例不断上升,2025-09-25 22:43:30,"中国游客赴新西兰自驾游热度攀升,2024年国庆假期预计同比增长超15%。游客以18-34岁为主,偏好自助规划、小众目的地及自然文化体验。新西兰旅游局与租租车等平台合作,优化行程服务,推广秋季旅游。自2025年11月起,持有效澳签者可凭NZeTA免签入境新西兰,最长停留3个月。同时,新西兰将简化签证材料要求,增设中文标识,并招募普通话服务人员,提升中国游客出行便利性。",中国新闻网,,,20018080,1,1
35,5555877,英国驻华大使:追求稳定、务实、长期的英中关系,2025-09-25 22:43:00,"英国驻华大使魏磊在出席中国人民大学重阳金融研究院活动时指出,英中关系应追求稳定、务实与长期发展。他强调,扩大对华贸易及各领域交流符合英国长期利益,中国是英国在亚洲最大贸易伙伴,英中亦为彼此重要投资目的地。面对全球自由贸易受威胁的挑战,魏磊主张加强坦诚对话与合作,以解决分歧、促进和平。他特别重视青年交流,认为国际学生互动有助于增进相互理解,为构建更繁荣、和平的未来奠定基础。",中国新闻网,,,20018078,1,1
9,5555863,"快讯:财联社9月25日电,利弗莫尔证券显示,晶晨半导体(上海)股份有限公司向港交所提交上市申请书,联席保荐人为中金公...",2025-09-25 22:42:29,"财联社9月25日电,利弗莫尔证券显示,晶晨半导体(上海)股份有限公司向港交所提交上市申请书,联席保荐人为中金公司、海通国际。",财联社,,,20018063,1,1
37,5555888,紫光国微(002049)拟授出1680万份股票期权,2025-09-25 22:42:13,"智通财经APP讯,紫光国微(002049.SZ)披露2025年股票期权激励计划(草案),公司拟向激励对象授予股票期权数量为1680万份(首次授予股票期权1560.14万份),行权价格为66.61元/份。拟首次授予激励对象人数466人。本激励计划有效期自股票期权授权之日起至激励对象获授的股票期权全部行权或注销完毕之日止,最长不超过60个月。",智通财经,002049,紫光国微,20018089,0,1
10,5555864,"美股异动|CoreWeave涨超2%,与OpenAI扩大合作规模至约224亿美元",2025-09-25 22:42:02,"CoreWeave股价涨超2.1%,报136.22美元,因公司宣布与OpenAI扩大合作,新增65亿美元算力支持协议,用于训练其下一代先进模型。此前,CoreWeave已于3月与OpenAI签署119亿美元协议,并在5月追加40亿美元合作,此次新增协议使双方总合同金额达约224亿美元,凸显AI算力需求持续升温。",格隆汇,,,20018064,1,1
39,5555881,刚果(金)埃博拉疫情病死率超六成,2025-09-25 22:42:00,"刚果(金)中部开赛省暴发第16次埃博拉疫情,截至9月21日报告57例病例(含47例确诊),35人遇难,病死率达61.4%,其中五名卫生工作者感染。疫情主要集中在六个地区,0至9岁儿童和女性病例占比高,男性病死率高于女性。世卫组织称疫情近期病例数下降,但风险仍高,正推进隔离、追踪、疫苗接种等防控措施。疫情由扎伊尔型埃博拉病毒引发,主要通过接触传播,死亡率可达50%-90%。",中国新闻网,,,20018082,1,1
11,5555865,交通银行(03328):通过选举任德奇为银行董事长,2025-09-25 22:41:20,"交通银行董事会完成换届,任德奇、张宝江、殷久勇、周万阜获重选为执行董事,常保升、廖宜建、陈绍宗、穆国新、艾栋为非执行董事,张向东、李晓慧、马骏、王天泽、肖伟及刘瑞霞为独立非执行董事。任德奇当选董事长,张宝江任副董事长。董事会设立五大专门委员会,分别由任德奇、李晓慧、张向东、肖伟、张宝江担任主任委员,部分委员由财政部或职工代表大会提名。第十届董事罗小鹏已退任。",智通财经,,,20018065,0,1
41,5555884,零一万物政企服务战略升级以“一把手工程”及生态矩阵加速AI商业化落地,2025-09-25 22:40:46,"零一万物在“元启上海”大会上升级政务与企业服务战略,发布万智平台2.0及企业级AI Agent,推动AI从工具向结果导向的价值创造转型。CEO李开复强调,AI Agents是企业数智化转型的核心引擎,须由CEO牵头打造“转型共同体”,实现从战略到执行的贯通。公司联合超聚变推出一体化AI解决方案,构建涵盖算力、数据、安全、模型与应用的端到端平台。沈鹏飞指出,生成式AI已进入商业落地阶段,企业需突破组织与技术双重障碍,通过开放可控平台与生态伙伴共建,实现可量化增长。",证券时报,,,20018085,1,1
42,5555874,"博雷顿(01333.HK)发布公告,近期新疆鸣阳矿业建设集团有限公司(鸣阳矿业)与本公司订立了一项战略合作协议(该协议)",2025-09-25 22:40:30,"博雷顿(01333.HK)与新疆鸣阳矿业签订战略合作协议,拟在矿山领域推进运输电动化与智能化,实现优势互补、合作共赢。截至2025年9月25日,公司股价报38.42港元,微跌0.52%,成交额1846.87万港元,90天内无投行评级。中国忠旺市值91.55亿港元,位居工业金属行业第8。信息由证券之星AI整理,不构成投资建议。",证券之星,,,20018075,0,1
12,5555862,上美股份(02145)将于10月28日派发中期股息每股0.5元,2025-09-25 22:37:58,"智通财经APP讯,上美股份(02145)发布公告,该公司将于2025年10月28日派发中期股息每股0.5元。",智通财经,,,20018062,0,1
1,5555861,雪佛龙预计第三季因收购赫斯录得最多4亿美元损失,2025-09-25 22:37:38,"格隆汇9月25日|美国能源巨头雪佛龙表示,因收购石油公司赫斯相关成本,预期第三季将录得损失约2亿至4亿美元。扣除遣散费用及其他与收购相关成本后,雪佛龙预期第三季度经调整盈利介乎5000万至1.5亿美元。季度资本开支将因交易增加10亿美元至12.5亿美元。根据预测,赫斯新增资产在第三季(包括停工时间)将贡献每日约45万至50万桶油当量的产量,而雪佛龙第二季全球总产量为每日340万桶油当量。",格隆汇,,,20018058,1,1
2,5555858,英皇文化产业(00491)2024/2025年度总收入轻微下跌至4.8亿港元,2025-09-25 22:35:34,"英皇文化产业2024/2025年度总收入轻微降至4.8亿港元,虽票房收入微跌,但优于行业整体。得益于减值拨备大幅减少至2980万港元及有效成本控制,集团录得EBITDA转盈5460万港元,净亏损收窄至1.4亿港元(2024年:7.15亿港元),每股亏损0.04港元。面对直播平台竞争、大片缺失、高租金及消费习惯变化,香港影院行业整合加速,逾十家戏院倒闭。行业票房同比下降5.1%至12亿港元,政府已推出戏院日、半价观影及制作扶持等举措助力复苏。",格隆汇,,,20018055,0,1
3,5555859,英皇文化产业(00491)公布年度业绩 净亏损约1.42亿港元 同比收窄80.19%,2025-09-25 22:34:04,"智通财经APP讯,英皇文化产业(00491)公布截至2025年6月30日止年度业绩,收入约4.81亿港元,同比减少2.81%;净亏损约1.42亿港元,同比收窄80.19%;每股基本亏损为0.04港元。
 公告称,亏损减少主要由于减值拨备大幅减少至2980万港 元(2024年:4.305亿港元),以及集团实施有效的成本控制措施。",智通财经,,,20018056,0,1
8,5555852,紫光国微(002049):关于召开2025年第三次临时股东会的通知,2025-09-25 22:34:00,紫光国微(002049):关于召开2025年第三次临时股东会的通知,深交所,002049,紫光国微,20018048,0,1
7,5555853,紫光国微(002049):信息披露管理制度(2025年9月修订),2025-09-25 22:34:00,紫光国微(002049):信息披露管理制度(2025年9月修订),深交所,002049,紫光国微,20018049,0,1
6,5555854,紫光国微(002049):董事会议事规则(2025年9月修订),2025-09-25 22:34:00,紫光国微(002049):董事会议事规则(2025年9月修订),深交所,002049,紫光国微,20018050,0,1
5,5555855,紫光国微(002049):独立董事工作细则(2025年9月修订),2025-09-25 22:34:00,紫光国微(002049):独立董事工作细则(2025年9月修订),深交所,002049,紫光国微,20018051,0,1
4,5555856,紫光国微(002049):股东会议事规则(2025年9月修订),2025-09-25 22:34:00,紫光国微(002049):股东会议事规则(2025年9月修订),深交所,002049,紫光国微,20018053,0,1
12,5555844,紫光国微(002049):公司章程修订对照表,2025-09-25 22:32:00,紫光国微(002049):公司章程修订对照表,深交所,002049,紫光国微,20018036,0,1
11,5555845,紫光国微(002049):关于聘任董事会秘书的公告,2025-09-25 22:32:00,紫光国微(002049):关于聘任董事会秘书的公告,深交所,002049,紫光国微,20018038,0,1
10,5555846,紫光国微(002049):上市公司股权激励计划自查表,2025-09-25 22:32:00,紫光国微(002049):上市公司股权激励计划自查表,深交所,002049,紫光国微,20018040,0,1
9,5555847,紫光国微(002049):关于增选非独立董事的公告,2025-09-25 22:32:00,紫光国微(002049):关于增选非独立董事的公告,深交所,002049,紫光国微,20018041,0,1
13,5555843,浙江沪杭甬(00576)附属与交工集团订立TJ1土建施工合同,2025-09-25 22:31:06,"格隆汇9月25日丨浙江沪杭甬(00576.HK)公告,2025年9月25日,公司非全资附属公司项目公司分别与(i)(其中包括)交工集团就G92杭州湾地区环线高速公路宁波戚家山至舟山金塘段TJ1标段的土建施工工程订立TJ1土建施工合同;及(ii)交工路桥就G92杭州湾地区环线高速公路宁波戚家山至舟山金塘段TJ4标段的土建施工工程订立TJ4土建施工合同。",格隆汇,,,20018035,0,1
17,5555800,紫光国微(002049):2025年股票期权激励计划(草案)之独立财务顾问报告,2025-09-25 22:31:00,紫光国微(002049):2025年股票期权激励计划(草案)之独立财务顾问报告,深交所,002049,紫光国微,20017978,0,1
16,5555801,紫光国微(002049):2025年股票期权激励计划(草案)的法律意见书,2025-09-25 22:31:00,紫光国微(002049):2025年股票期权激励计划(草案)的法律意见书,深交所,002049,紫光国微,20017979,0,1
15,5555828,紫光国微(002049):第八届董事会第三十次会议决议公告,2025-09-25 22:31:00,紫光国微(002049):第八届董事会第三十次会议决议公告,深交所,002049,紫光国微,20018014,0,1
14,5555832,紫光国微(002049):公司2025年股票期权激励计划相关事项的核查意见,2025-09-25 22:31:00,紫光国微(002049):公司2025年股票期权激励计划相关事项的核查意见,深交所,002049,紫光国微,20018021,0,1
18,5555860,美股异动 | 部分热门中概股走高 小鹏汽车(XPEV)涨超7%,2025-09-25 22:30:50,"受AI乐观情绪推动,周四部分热门中概股走强,小鹏汽车、蔚来、金山云涨超5%,京东、理想汽车涨超2%。恒生科技指数日内涨近1%,有望实现连续第八周上涨,创自成立以来最长连涨纪录。市场分析指出,阿里巴巴宣布提高资本支出提振了科技板块信心,带动整体科技股情绪回暖。",智通财经,,,20018057,1,1
19,5555799,"财联社9月25日电,美国上周EIA天然气库存增加750亿立方英尺,预期增加740亿立方英尺,前值增加900亿立方英尺。",2025-09-25 22:30:44,"财联社9月25日电,美国上周EIA天然气库存增加750亿立方英尺,预期增加740亿立方英尺,前值增加900亿立方英尺。",财联社,,,20017977,0,1
20,5555857,"博雷顿(01333)与鸣阳矿业订立战略合作协议,推动矿山运输的电动化及智能化发展",2025-09-25 22:30:39,"博雷顿(01333)宣布与新疆鸣阳矿业签订战略合作协议,双方将在矿山无人驾驶运输领域开展深度合作。根据协议,鸣阳矿业将于2028年9月22日前采购不少于1000台电动矿卡及无人驾驶服务,用于矿山挖装运全流程。博雷顿将提供电动矿卡及自动驾驶技术,助力矿山运输电动化、智能化升级。此次合作有望提升矿区运营效率与安全水平,进一步拓展公司在矿山运输领域的市场份额和技术应用。",智通财经,,,20018054,1,1
21,5555798,紫光国微(002049):第八届监事会第十八次会议决议公告,2025-09-25 22:30:00,紫光国微(002049):第八届监事会第十八次会议决议公告,深交所,002049,紫光国微,20017976,0,1
22,5555848,比特元宇宙(08645)签订在中国开展迪士尼沉浸式体验馆的授权备忘录,2025-09-25 22:28:49,"比特元宇宙(08645)宣布与灯塔沉浸式工作室及北京好通文化达成合作,拟在中国大陆最多5个城市推广运营“迪士尼动画沉浸式体验馆”。灯塔工作室获迪士尼全球授权,此次授权将由香港公司噜噜啦啦有限公司负责运营,最终需迪士尼公司批准。公司表示,此次合作彰显其在元宇宙领域品牌推广与运营实力,未来将持续拓展光影技术驱动的沉浸式体验项目,提升品牌价值与行业影响力。",智通财经,,,20018044,0,1
23,5555794,天域生物:下半年研发投入将增加 不会进行育肥产能扩产|直击业绩会,2025-09-25 22:28:42,"天域生物2025年上半年营收4.12亿元,同比下降2.62%,但归母净利润达1081.8万元,同比增长73.68%。公司核心业务为生猪养殖,营收占比超70%,上半年销售生猪20.42万头,同比增长21.52%。董事长罗卫国表示,业绩主要由养猪业务驱动,但因行业调控与猪价因素,全年盈利预期不上调,未来将聚焦种猪育种与生产效率提升,不扩育肥产能。研发投入增至742.37万元,占营收1.8%,重点投向育种与红曲工艺改良,下半年将加大数字化投入。生态环境业务持续收缩,转向海外探索。",财联社,,,20017972,1,1
24,5555797,美联储理事鲍曼:需要审查银行资产门槛,2025-09-25 22:28:30,"格隆汇9月25日|美联储理事鲍曼:银行业不应当通过并购来实现增长,需要审查银行资产门槛。",格隆汇,,,20017975,0,1
25,5555793,机器人关节领域成投资者关注焦点 蓝黛科技:已承接客户订单|直击业绩会,2025-09-25 22:27:53,"蓝黛科技2024年上半年营收达17.51亿元,同比增长8.32%;净利润1.09亿元,同比增长61.56%,扣非净利润同比增长138%。公司积极推进机器人一体化关节模组研发与量产,已获客户订单,拟打造新增长点。同时,泰国生产基地有序推进,计划投资不超2亿元。近期,安徽省国资委批复同意江东产投通过协议受让+表决权放弃方式取得公司控制权,控股股东拟变更。公司主业涵盖动力传动与触控显示业务,新能源汽车需求向好支撑业绩增长。",财联社,,,20017971,1,1
26,5555790,国家电影局、科技部等部门:鼓励科普电影创新发展 支持创作虚拟现实科普电影,2025-09-25 22:27:43,"国家电影局等五部门联合印发通知,启动“跟着电影做科普”专项行动,推动电影与科普深度融合。鼓励各方合作打造“电影+科普”品牌,推出通俗生动的科普产品与活动,支持创作虚拟现实科普电影,建立科普电影库。重点推动优质电影IP与科普联动创作和营销,强化重点领域供给,支持开展系列主题活动,助力电影与科普高质量发展。",财联社,,,20017968,1,1
27,5555796,欧陆通:泰州通聚减持1.73%完成,2025-09-25 22:27:39,"格隆汇9月25日|欧陆通公告,控股股东及实际控制人的一致行动人泰州通聚于2025/9/22-2025/9/24通过大宗交易减持190万股,减持均价182.02元,减持价格区间182元/股-184.01元/股,占当时总股本1.73%;减持后持股173.52万股,占目前总股本1.58%。本次减持计划已实施完毕。",格隆汇,,,20017974,0,1
28,5555795,中国智慧能源(01004)公布2025年中期业绩 净亏损9892.2万港元 同比减少75.9%,2025-09-25 22:26:20,"智通财经APP讯,中国智慧能源(01004)公布2025年中期业绩,收入3823.8万港元,同比增长约6.5%;净亏损9892.2万港元,同比减少75.9%;每股亏损1.06港仙。
 公告称,亏损净额减少主要因本期间并无作出重大拨备。",智通财经,,,20017973,0,1
29,5555803,"固生堂(02273.HK)连续12日回购,累计回购132.72万股",2025-09-25 22:26:15,"固生堂近期持续回购股份,9月25日以每股31.14–31.52港元回购14万股,耗资438.15万港元。自9月10日起连续12日回购,累计132.72万股,金额达4318.72万港元,期间股价下跌6.52%。2025年以来共实施35次回购,合计428.18万股,总金额1.38亿港元,显示公司对自身价值的信心。",证券时报,,,20017981,0,1
30,5555789,前美联储理事、财政部官员等支持美联储理事库克在最高法院的“解雇之争”,2025-09-25 22:26:10,"格隆汇9月25日|前美联储理事、财政部官员,包括伯南克、格林斯潘、萨默斯和保尔森签署了法庭之友意见书,支持美联储理事库克在最高法院的“解雇之争”,两党团体警告称,如果美国总统特朗普解雇美联储理事库克,将面临经济风险。",格隆汇,,,20017967,1,1
36,5555802,燕麦科技大宗交易成交100.00万股成交额3200.00万元,2025-09-25 22:26:03,"燕麦科技9月25日大宗交易成交100万股,金额3200万元,成交价32元,较收盘价折价6.57%。买方为华泰证券泰兴国庆西路营业部,卖方为华泰证券深圳科苑路营业部。近三个月累计发生13笔大宗交易,合计金额7218.18万元。当日股价收于34.25元,下跌4.20%,换手率6.52%,主力资金净流入927.85万元。近5日累计上涨18.02%,资金净流入5997.89万元,融资余额增至9406.48万元,近5日增幅达63.55%。",证券时报,,,20017980,0,1
35,5555804,晶品特装大宗交易成交1097.09万元,2025-09-25 22:26:03,"晶品特装9月25日大宗交易成交15.50万股,金额1097.09万元,成交价70.78元,较收盘价87.68元折价19.27%。买方为国泰海通南京双龙大道营业部,卖方为粤开证券苏州分公司。当日股价微涨0.34%,换手率3.11%,成交额1亿元,主力资金净流出363.61万元。近5日累计上涨0.03%,但资金净流出达2998.44万元,融资余额增至1.21亿元,近5日增幅5.85%。",证券时报,,,20017982,0,1
34,5555805,瑞松科技发生2笔大宗交易合计成交413.00万元,2025-09-25 22:26:03,"瑞松科技9月25日发生2笔大宗交易,合计成交11.80万股,金额413万元,成交价35元,较收盘价折价15.34%。近三个月累计发生5笔大宗交易,总成交额1517.20万元。当日收盘价41.34元,下跌2.68%,主力资金净流入526.79万元,近5日累计上涨6.82%,但资金净流出2723.20万元。融资余额达2.68亿元,近5日增长33.08%。",证券时报,,,20017983,0,1
33,5555806,航天宏图9月25日大宗交易成交2769.45万元,2025-09-25 22:26:03,"航天宏图9月25日大宗交易成交81.91万股,金额2769.45万元,成交价33.81元,与当日收盘价持平。买方为西南证券重庆余溪路营业部,卖方为国泰海通证券总部。近三个月累计发生4笔大宗交易,合计成交3762万元。公司今日收报33.81元,下跌1.14%,换手率4.20%,主力资金净流出826.24万元。近5日股价上涨3.58%,资金净流入6695.89万元,融资余额达5.94亿元,近5日增1592万元,增幅2.75%。",证券时报,,,20017985,0,1
32,5555807,"蒙牛乳业(02319.HK)9月25日回购429.64万港元,年内累计回购3.53亿港元",2025-09-25 22:26:03,"蒙牛乳业近期持续回购,9月25日以每股14.24-14.35港元回购30万股,耗资429.64万港元。自9月10日以来连续12日回购,合计331.8万股,金额达4948.55万港元,期间股价累计下跌4.92%。2025年以来已累计回购84次,总股数2136.8万股,金额3.53亿港元,显示公司积极维护股价信心。",证券时报,,,20017986,0,1
31,5555813,港股通成交活跃股追踪中国光大控股近一个月首次上榜,2025-09-25 22:26:03,"9月25日港股通成交活跃股合计成交563.55亿港元,净买入72.15亿港元。阿里巴巴-W以182.84亿港元成交额居首,腾讯控股、中芯国际紧随其后。近一个月上榜次数最多的为阿里巴巴-W和腾讯控股,均达23次。中国光大控股首次上榜,成交额14.37亿港元,净卖出0.71亿港元,当日股价大涨25.89%。",证券时报,,,20017993,0,1
39,5555782,欧陆通(300870):关于控股股东及其一致行动人持股比例变动触及1%及5%整数倍的提示性公告,2025-09-25 22:26:00,欧陆通(300870):关于控股股东及其一致行动人持股比例变动触及1%及5%整数倍的提示性公告,深交所,300870,欧陆通,20017960,1,1
38,5555785,欧陆通(300870):欧陆通简式权益变动报告书,2025-09-25 22:26:00,欧陆通(300870):欧陆通简式权益变动报告书,深交所,300870,欧陆通,20017963,1,1
37,5555786,欧陆通(300870):关于控股股东及实际控制人的一致行动人减持股份计划实施完毕的公告,2025-09-25 22:26:00,欧陆通(300870):关于控股股东及实际控制人的一致行动人减持股份计划实施完毕的公告,深交所,300870,欧陆通,20017964,1,1
44,5555808,亚信安全现6笔大宗交易总成交金额1238.40万元,2025-09-25 22:25:49,"亚信安全9月25日大宗交易6笔,合计成交72万股,金额1238.4万元,成交价17.20元,较收盘价折价14.85%。机构专用席位参与4笔,净买入804.96万元。近3个月累计发生13笔大宗交易,合计金额2790.08万元。当日股价收于20.20元,涨4.50%,主力资金净流出976.99万元,近5日累计净流出6791.32万元,融资余额近5日下降3.09%至1.12亿元。",证券时报,,,20017987,0,1
